conglome,vivienda,hogar,codperso,edad,ing_laboral,internet,uso_avanzado,horas_semanales,edad2,mujer
017641,105,11,03,25,7853,1,1,30,625,1
017642,073,11,01,61,18001,1,1,44,3721,0
017642,073,11,02,60,6729,1,1,42,3600,1
017643,048,11,02,29,20653,1,1,60,841,1
017643,048,11,03,29,17591,1,1,60,841,0
017643,062,11,03,38,13869,1,1,45,1444,1
017643,062,11,04,41,7805,1,1,24,1681,0
017643,091,11,03,21,5884,1,1,24,441,0
017644,062,11,01,71,4938,0,0,18,5041,0
017644,082,11,02,30,12715,1,1,70,900,1
017644,103,11,02,53,10436,1,0,37,2809,1
017644,121,11,01,61,11575,1,1,48,3721,0
017644,121,11,03,36,25789,1,1,40,1296,1
017644,121,11,04,32,27468,1,1,84,1024,0
017645,012,11,06,34,11943,1,0,75,1156,0
017645,085,11,03,20,11423,1,1,32,400,0
017645,104,11,02,68,10125,1,0,40,4624,0
017645,104,11,03,25,8568,1,1,40,625,0
017645,104,11,05,23,11943,1,1,48,529,0
017646,003,11,02,31,13386,1,1,30,961,1
017646,034,11,01,63,11438,1,0,14,3969,0
017646,045,11,01,41,13518,1,1,60,1681,1
017647,012,11,01,53,20206,1,1,40,2809,0
017647,121,11,01,36,13371,1,1,30,1296,1
017647,121,11,02,37,19367,1,1,44,1369,0
017648,004,11,02,67,46176,1,1,40,4489,1
017648,027,11,01,65,27941,1,1,30,4225,1
017648,073,11,01,70,83008,1,1,40,4900,0
017648,073,11,02,32,27729,1,1,44,1024,1
017648,096,11,01,66,11423,1,1,48,4356,1
017649,015,11,01,37,25189,1,1,62,1369,0
017649,059,11,01,56,16894,1,1,48,3136,0
017649,074,11,01,57,44981,1,1,44,3249,0
017649,074,11,03,30,13374,1,1,44,900,0
017649,089,12,01,73,13554,1,0,55,5329,0
017649,089,12,03,21,15607,1,1,65,441,0
017649,089,22,01,64,13554,1,1,55,4096,0
017650,027,11,02,43,27252,1,1,55,1849,0
017650,055,11,01,29,20889,1,1,48,841,1
017650,055,11,02,33,14046,1,1,66,1089,0
017650,085,11,01,23,10447,1,1,77,529,0
017651,002,11,01,60,3322,1,1,30,3600,0
017651,033,11,02,21,5435,1,1,54,441,1
017651,049,11,01,58,32377,1,1,48,3364,0
017651,095,11,01,59,11388,1,1,32,3481,0
017653,082,11,02,37,8039,1,1,35,1369,1
017653,122,11,01,39,15422,1,1,88,1521,0
017653,122,11,02,32,4409,1,1,15,1024,1
017654,005,11,02,39,23739,1,1,48,1521,0
017654,017,11,01,62,40713,1,1,48,3844,1
017654,017,11,02,27,15705,1,1,36,729,0
017654,028,11,03,35,45303,1,1,72,1225,0
017654,060,11,02,33,33827,1,1,44,1089,1
017655,056,11,02,30,55083,1,1,45,900,1
017655,087,11,01,42,64543,1,1,40,1764,0
017655,103,11,01,35,60172,1,1,50,1225,0
017655,133,11,02,61,88545,1,1,44,3721,1
017657,011,11,01,60,21225,1,1,48,3600,0
017657,054,11,01,66,10403,1,1,18,4356,0
017657,054,11,03,66,5201,1,0,26,4356,1
017657,076,11,01,56,41612,1,1,25,3136,1
017657,097,11,01,53,20177,1,1,48,2809,0
017657,123,11,03,31,16034,1,1,48,961,0
017657,123,11,04,21,8017,1,1,22,441,1
017657,140,11,04,32,19339,1,1,30,1024,1
017658,047,11,01,53,25709,1,1,35,2809,0
017658,097,11,03,40,11707,1,1,48,1600,1
017658,113,11,01,47,10447,1,1,48,2209,1
017658,113,11,03,20,2631,1,1,48,400,0
017659,016,11,02,21,26172,1,1,86,441,1
017659,145,11,02,38,7804,1,1,54,1444,1
017661,041,11,01,53,13515,1,1,36,2809,0
017661,041,11,03,26,22011,1,1,48,676,1
017661,058,11,01,31,25471,1,1,45,961,0
017662,036,11,02,31,13751,1,1,60,961,0
017662,069,11,03,29,7772,1,1,36,841,1
017662,069,11,04,33,21777,1,1,48,1089,0
017662,102,11,02,48,9147,1,1,30,2304,0
017662,102,11,03,31,19605.422,1,1,48,961,0
017664,038,11,01,66,10912,1,0,25,4356,0
017664,057,11,01,60,11692,1,0,48,3600,0
017664,075,11,01,54,22353,1,1,56,2916,0
017664,075,11,03,24,20626,1,1,40,576,1
017665,007,11,02,37,7853,1,1,39,1369,1
017665,024,11,02,41,16823,1,1,36,1681,0
017665,060,11,01,27,16823,1,1,76,729,0
017665,078,11,03,38,18376,1,1,48,1444,1
017665,095,11,07,29,23670,1,1,66,841,0
017666,016,11,02,55,23728,1,1,48,3025,0
017666,016,11,04,20,5811,1,1,24,400,1
017666,036,11,04,42,19188,1,1,72,1764,0
017666,036,11,05,24,19975,1,1,72,576,0
017666,074,13,01,60,3754,1,1,6,3600,1
017666,074,13,02,41,11598,1,1,48,1681,0
017666,074,23,01,35,19395,1,1,40,1225,1
017666,074,33,01,25,19395,1,1,40,625,1
017666,096,11,02,37,13629,1,1,30,1369,1
017666,115,11,01,59,46624,1,1,63,3481,0
017667,062,11,01,40,16824,1,1,48,1600,0
017667,081,11,01,59,14609,1,1,45,3481,0
017667,081,11,02,48,12094,1,0,54,2304,1
017667,081,11,03,23,14609,1,1,48,529,1
017667,149,11,01,35,25686,1,1,84,1225,0
017667,149,11,02,41,25745,1,1,36,1681,1
017668,018,11,01,46,14036,1,1,50,2116,0
017668,018,11,03,20,2859,1,1,16,400,0
017668,028,11,01,46,9114,1,1,48,2116,0
017668,049,11,02,39,24952,1,1,56,1521,0
017668,061,11,02,35,3119,1,1,38,1225,1
017669,003,11,01,53,33614,1,1,35,2809,0
017669,016,11,01,39,6239,1,0,51,1521,0
017669,041,11,02,53,6759,1,0,18,2809,0
017669,041,11,03,49,6759,1,0,18,2401,0
017669,041,11,04,44,19497,1,1,72,1936,1
017669,041,11,09,30,16898,1,1,36,900,0
017670,011,11,02,43,10421,1,1,20,1849,1
017670,026,11,01,69,83504,1,1,40,4761,0
017670,026,11,03,30,32816,1,1,48,900,0
017670,063,11,01,49,101395,1,1,40,2401,0
017670,063,11,02,43,45637,1,1,52,1849,1
017670,102,11,01,25,34490,1,1,40,625,1
017671,016,11,01,36,3899,1,1,20,1296,0
017671,070,11,01,28,13518,1,1,36,784,0
017671,083,11,03,26,37720,1,1,84,676,0
017672,018,11,02,47,16948,1,1,48,2209,1
017672,018,11,05,28,10201,1,1,57,784,1
017672,056,11,01,52,24696,1,1,45,2704,0
017672,111,11,01,20,15738,1,1,72,400,1
017672,128,11,01,48,26028,1,1,63,2304,0
017672,128,11,02,35,31657,1,1,49,1225,1
017673,019,11,01,42,8023,1,1,42,1764,1
017673,035,11,01,62,7853,1,0,84,3844,0
017673,035,11,03,28,7771,1,1,84,784,0
017673,048,11,03,25,7771,0,1,48,625,0
017673,099,11,01,50,18182,1,1,98,2500,0
017673,099,11,03,26,18182,1,1,98,676,0
017673,099,11,04,21,9059,1,1,24,441,0
017674,022,11,03,47,3962,1,1,18,2209,1
017674,052,11,02,24,13686,1,1,84,576,0
017674,052,11,03,33,12966,1,1,48,1089,1
017674,083,11,03,30,16867,1,1,48,900,1
017675,031,11,01,45,23392,1,1,48,2025,0
017675,046,11,01,51,11436,0,1,72,2601,1
017675,107,11,02,42,7797,1,1,65,1764,1
017676,004,11,01,64,13685,1,0,48,4096,0
017676,004,11,03,32,17036,1,1,48,1024,0
017676,004,11,05,38,20443,1,1,48,1444,1
017676,004,11,06,39,20443,1,1,56,1521,0
017676,055,11,01,39,3028,1,1,53,1521,0
017676,090,11,01,59,12413,1,1,60,3481,0
017677,049,11,01,36,13671,1,1,48,1296,1
017677,049,11,02,39,24823,1,1,44,1521,0
017677,077,11,01,54,4677,1,0,34,2916,0
017677,088,11,02,27,13311,1,1,48,729,0
017677,104,11,01,38,8557,1,1,68,1444,1
017677,116,11,01,44,7915,1,1,56,1936,0
017678,003,11,02,28,28149,1,1,40,784,0
017678,003,11,03,28,19269,1,1,48,784,0
017678,016,11,02,54,5754,1,1,48,2916,1
017678,016,11,03,30,11508,1,1,46,900,1
017678,042,11,03,32,24878,1,1,40,1024,1
017678,065,11,02,39,6800,1,1,36,1521,1
017678,085,11,01,58,8631,0,0,25,3364,1
017678,094,11,01,64,14739,0,1,30,4096,0
017679,003,11,01,38,23393,1,1,48,1444,0
017679,019,11,01,41,22365,1,1,59,1681,0
017679,066,11,02,22,13551,1,1,48,484,0
017679,082,11,01,31,11956,1,1,54,961,0
017679,098,11,02,20,11848,1,1,45,400,1
017680,002,11,02,65,11508,1,1,30,4225,1
017680,074,11,01,34,9866,1,1,48,1156,1
017680,091,11,01,48,6800,1,1,40,2304,1
017680,091,11,02,50,15693,1,1,60,2500,0
017680,109,11,01,31,20401,1,1,48,961,0
017680,109,11,02,27,5493,1,1,35,729,1
017681,001,11,03,27,16851,1,1,40,729,0
017681,050,11,01,43,16851,1,0,48,1849,1
017681,093,11,01,64,24393,1,1,36,4096,1
017681,115,11,01,53,4663,1,1,48,2809,0
017681,115,11,04,22,10111,1,1,72,484,1
017682,046,11,01,43,11956,1,1,54,1849,0
017683,005,11,01,46,5380,1,1,68,2116,1
017683,071,11,01,57,41603,1,1,25,3249,1
017683,094,11,01,59,13270,1,1,48,3481,0
017683,094,11,03,40,6456,1,1,48,1600,1
017683,118,11,01,44,23132,1,1,48,1936,0
017683,141,11,01,43,41483,1,1,48,1849,0
017684,040,11,01,39,13504,1,1,30,1521,0
017684,052,11,01,69,62428,1,1,48,4761,0
017685,004,11,01,33,11391,1,1,20,1089,1
017685,004,11,05,37,33501,1,1,46,1369,1
017685,030,11,03,30,15610,1,1,25,900,0
017685,065,11,02,38,13979,1,1,30,1444,0
017686,007,11,01,42,22699,1,1,74,1764,0
017686,029,11,03,44,25967,1,1,48,1936,0
017686,070,11,02,63,11508,1,1,48,3969,0
017686,115,11,01,52,25725,1,1,72,2704,0
017686,115,11,05,34,15693,1,1,56,1156,0
017687,074,11,01,65,50432,1,1,40,4225,0
017687,114,11,02,72,13569,1,1,48,5184,0
017688,058,11,01,67,12485,1,1,48,4489,0
017688,154,11,01,60,14555,1,0,45,3600,0
017688,154,11,07,26,13446,1,1,48,676,0
017688,177,11,05,29,14274,1,1,45,841,1
017689,026,11,01,49,14150,1,1,66,2401,0
017689,102,11,01,48,44969,1,1,40,2304,0
017690,095,11,02,55,41684,1,1,25,3025,0
017690,119,11,01,40,8568,1,1,60,1600,1
017690,142,11,02,54,19472,0,0,48,2916,1
017691,065,11,01,46,11735,1,1,46,2116,0
017691,065,11,02,57,19279,1,1,48,3249,1
017691,065,11,05,25,15806,1,1,48,625,0
017691,082,11,01,49,19311,1,1,25,2401,0
017691,096,11,01,29,22752,1,1,56,841,0
017691,096,11,02,25,11735,1,1,63,625,1
017692,010,11,02,35,6277,1,1,45,1225,0
017692,024,11,01,64,4969,1,1,64,4096,1
017692,050,11,01,50,20505,1,1,90,2500,0
017692,077,11,02,34,5799,1,0,85,1156,0
017692,091,11,01,32,20943,1,1,84,1024,0
017693,042,11,01,51,36635,1,1,42,2601,0
017693,042,11,03,27,27941,1,1,44,729,1
017693,042,11,04,25,15589,1,1,40,625,1
017693,059,11,01,45,14286,1,1,48,2025,0
017693,059,11,02,42,27941,1,1,40,1764,1
017693,086,11,03,21,6536,1,1,36,441,0
017694,007,11,01,66,19412,1,1,56,4356,0
017694,007,11,03,31,19412,1,1,56,961,0
017694,007,11,04,42,30843,1,1,72,1764,0
017694,026,11,01,48,17116,1,1,48,2304,0
017695,024,11,02,46,8579,1,1,18,2116,1
017695,127,11,01,53,36256,1,1,78,2809,0
017696,010,11,02,45,42270,1,1,30,2025,1
017696,065,11,03,32,24888,1,1,48,1024,0
017696,078,11,02,34,13632,1,1,48,1156,1
017697,008,11,01,23,4844,1,1,50,529,1
017697,022,11,02,42,6814,0,1,48,1764,1
017697,022,11,03,24,8649,0,1,56,576,0
017697,022,11,04,20,9204,0,1,66,400,1
017697,035,11,02,42,19133,1,1,46,1764,1
017697,048,11,02,46,3407,1,1,6,2116,1
017697,048,11,03,22,12056,1,1,54,484,1
017697,063,11,01,38,12056,1,1,72,1444,0
017698,025,11,01,32,8456,1,0,70,1024,0
017699,009,11,03,27,10137,1,0,40,729,0
017699,023,11,02,25,8577,0,0,20,625,0
017700,020,11,02,49,27973,1,1,30,2401,1
017700,047,12,03,52,29053,1,1,40,2704,0
017700,060,11,01,53,16207,1,1,49,2809,1
017700,060,11,04,25,6483,1,1,30,625,1
017700,073,11,02,32,11995,1,0,55,1024,0
017700,086,12,03,42,14023,1,1,48,1764,0
017700,086,22,01,41,15247,1,1,48,1681,0
017701,003,11,01,65,15645,1,1,48,4225,0
017701,100,11,01,22,15541,1,1,48,484,1
017702,055,11,02,38,6543,1,1,35,1444,1
017702,108,11,01,31,19247,1,1,36,961,1
017703,052,11,01,52,20653,0,1,30,2704,0
017703,170,11,02,49,4563,0,1,35,2401,1
017704,001,11,03,26,22755,1,1,48,676,0
017704,026,11,02,26,12227,1,1,40,676,0
017704,050,11,02,62,3995,1,0,42,3844,1
017705,035,11,02,53,13953,0,1,40,2809,1
017705,035,11,03,54,14980,0,1,40,2916,0
017705,059,11,02,47,11900,1,1,48,2209,0
017705,059,11,04,23,16823,1,1,16,529,0
017706,017,11,03,32,78561,1,1,54,1024,0
017706,030,11,01,40,2634,1,1,35,1600,1
017707,027,11,03,36,5766,1,1,56,1296,0
017707,060,11,01,60,13629,0,0,56,3600,0
017707,095,11,01,47,25947,1,0,60,2209,0
017707,112,11,01,38,13074,1,1,67,1444,0
017708,029,11,02,31,17681,1,1,48,961,0
017708,045,11,03,33,36391,1,1,48,1089,1
017708,108,11,02,58,29307,1,1,48,3364,1
017709,072,11,04,49,31712,1,1,35,2401,1
017710,017,11,02,65,8577,1,0,18,4225,0
017710,040,11,03,25,25471,1,1,48,625,0
017710,106,11,02,23,11575,1,1,41,529,0
017710,106,11,05,35,10075,1,1,54,1225,1
017710,150,11,01,36,3958,1,1,18,1296,1
017711,010,11,01,49,12444,1,1,48,2401,0
017711,068,11,01,56,10403,1,1,36,3136,0
017711,068,11,02,50,23138,1,1,36,2500,1
017711,087,11,02,52,10343,1,1,48,2704,1
017711,126,11,01,39,29296,1,1,40,1521,1
017711,126,11,02,43,41253,1,1,48,1849,0
017712,012,11,01,44,1917,1,1,58,1936,1
017712,012,11,02,20,10912,1,1,48,400,0
017712,076,11,01,58,4791,1,1,68,3364,1
017712,120,11,01,51,3294,1,1,42,2601,1
017712,120,11,04,48,8394,1,1,48,2304,0
017712,142,11,01,68,6236,1,0,48,4624,0
017712,142,11,03,27,18347,1,1,40,729,0
017712,142,11,04,29,28328,1,1,63,841,0
017713,016,11,02,32,11165,0,0,56,1024,1
017713,059,11,01,42,19088,1,1,48,1764,0
017713,103,11,01,28,13515,1,1,46,784,1
017713,119,11,03,34,25789,1,1,36,1156,1
017713,164,11,01,57,8577,1,1,48,3249,1
017714,021,11,01,43,27008,1,1,60,1849,0
017714,104,11,02,36,16880,1,1,30,1296,0
017715,008,11,01,48,12951,1,1,54,2304,1
017715,022,11,03,35,11619,1,1,48,1225,1
017715,077,11,01,53,35335,1,1,48,2809,1
017716,015,11,04,26,21447,1,1,56,676,0
017716,133,11,01,46,6814,1,0,36,2116,0
017716,164,11,02,24,10222,1,1,48,576,0
017717,034,11,01,25,5712,1,1,18,625,0
017717,056,11,03,24,14020,1,1,25,576,0
017717,101,11,01,49,16769,1,1,77,2401,0
017717,101,11,04,21,16829,1,1,53,441,1
017717,123,11,03,27,18087,1,1,72,729,0
017717,168,11,01,58,6468,1,1,52,3364,0
017717,168,11,03,30,5712,1,1,10,900,0
017717,168,11,04,32,6476,1,1,35,1024,1
017718,052,11,02,46,10139,1,0,42,2116,1
017719,022,11,01,59,14046,1,1,36,3481,0
017719,022,11,02,51,7805,1,0,45,2601,1
017719,060,11,02,57,31456,1,0,48,3249,1
017719,079,11,01,45,20169,1,1,62,2025,0
017720,020,11,01,31,22241,1,1,42,961,0
017720,034,11,01,48,18027.73,1,1,53,2304,0
017720,062,11,01,55,10418,1,1,44,3025,0
017720,062,11,03,41,12334,1,1,78,1681,0
017720,091,11,01,45,30894,1,1,32,2025,0
017721,007,11,03,20,5216,1,1,16,400,0
017722,009,11,02,47,8558,1,1,10,2209,1
017722,091,11,01,49,6742,1,0,24,2401,1
017722,091,11,03,20,5705,1,0,16,400,0
017722,107,11,01,54,17488,1,1,48,2916,0
017723,069,11,01,41,20146,1,1,40,1681,0
017723,086,11,02,38,12955,1,1,72,1444,1
017723,104,11,01,36,20206,1,1,44,1296,0
017723,104,11,02,34,16848,1,1,48,1156,1
017723,121,22,01,24,16788,1,1,48,576,0
017723,121,22,02,23,11032,1,1,50,529,1
017724,068,11,02,56,2664,1,0,42,3136,1
017724,068,11,03,26,11929,1,1,48,676,0
017724,068,11,04,24,11532,1,1,48,576,0
017724,088,11,03,24,11020,1,1,48,576,1
017724,126,11,01,66,11505,1,0,48,4356,0
017725,072,11,01,54,30083,1,1,48,2916,1
017725,147,11,02,34,5754,0,0,54,1156,1
017725,164,11,02,30,4969,1,1,16,900,1
017726,011,11,01,54,9414,1,0,72,2916,1
017726,032,11,01,42,14930,1,1,40,1764,1
017726,071,11,01,59,10193,0,0,72,3481,0
017726,092,11,02,54,3717,1,1,21,2916,1
017726,134,11,01,39,25902,1,1,48,1521,0
017726,134,11,02,37,12112,1,1,48,1369,1
017727,074,11,08,33,23333,1,1,30,1089,0
017727,094,11,01,52,28937,1,1,41,2704,0
017727,094,11,02,50,27323,1,1,40,2500,1
017727,114,11,07,29,10111,1,1,46,841,0
017727,114,11,12,23,8555,1,1,56,529,0
017727,134,11,02,24,11379,1,1,24,576,0
017727,134,11,04,28,8534,1,1,30,784,0
017727,154,11,01,58,6741,1,0,15,3364,1
017728,009,11,03,48,13273,0,1,44,2304,0
017728,091,11,01,39,5884,1,1,47,1521,1
017728,091,11,02,20,11838,1,1,51,400,1
017728,118,11,01,47,11391,1,0,48,2209,0
017729,033,11,02,46,13601,1,1,42,2116,1
017729,080,11,02,46,12651,1,1,40,2116,0
017729,096,11,01,45,11508,0,0,40,2025,0
017730,093,11,01,34,11975,1,1,66,1156,1
017730,093,11,03,42,18022,1,0,84,1764,0
017731,012,11,02,62,8405,1,1,30,3844,1
017731,047,11,01,30,38725,1,1,54,900,0
017731,047,11,02,30,24556,1,1,40,900,1
017731,065,11,01,52,61959,1,1,70,2704,0
017731,083,11,01,36,60038,1,1,45,1296,0
017731,101,11,01,47,43708,1,1,48,2209,0
017731,101,11,02,44,23295,1,1,53,1936,1
017732,023,11,01,52,17967,1,1,52,2704,0
017732,047,11,03,29,17728,1,1,48,841,1
017732,047,11,04,23,8445,1,1,47,529,0
017733,004,11,03,40,16880,1,1,38,1600,0
017733,056,13,01,41,16880,1,0,46,1681,0
017733,056,23,01,56,10137,1,0,48,3136,0
017733,056,23,03,24,8570,1,1,18,576,0
017733,056,33,01,48,11585,1,0,48,2304,0
017733,073,11,06,63,10128,1,0,48,3969,0
017733,108,11,01,36,16880,1,1,56,1296,0
017734,009,11,02,67,9089,1,1,61,4489,1
017734,082,11,01,41,12606,1,1,72,1681,1
017734,097,11,01,47,25752,1,1,84,2209,0
017735,087,11,01,51,4602,1,1,86,2601,1
017735,087,11,02,25,6600,1,1,25,625,1
017736,081,11,01,51,19412,1,1,48,2601,0
017736,094,11,01,68,9059,1,0,15,4624,0
017736,094,11,02,60,4400,1,0,10,3600,1
017736,094,11,03,30,4400,1,1,10,900,1
017737,070,11,01,63,13500,0,0,49,3969,0
017737,085,11,01,63,19307,1,1,44,3969,0
017738,002,11,04,42,6543,1,1,55,1764,1
017738,088,11,03,50,8579,1,1,42,2500,1
017739,063,11,02,54,6729,1,0,20,2916,0
017739,110,11,03,39,12911,1,1,52,1521,1
017739,132,11,01,45,7506,1,1,100,2025,0
017739,132,11,02,46,5435,1,0,68,2116,1
017739,155,11,03,21,11658,1,1,48,441,0
017739,177,12,01,56,11906,1,1,72,3136,0
017739,177,12,05,27,13459,1,1,36,729,0
017739,177,22,01,28,6729,1,1,78,784,0
017740,075,11,02,68,4934,1,0,15,4624,0
017740,075,11,04,66,6752,1,0,18,4356,0
017740,108,11,01,65,12606,0,0,40,4225,0
017740,123,11,01,65,4415,0,0,15,4225,0
017741,002,11,01,40,20567,1,1,84,1600,0
017741,037,11,04,31,34198,1,1,48,961,0
017741,037,11,05,29,16800,1,1,48,841,0
017741,048,11,01,76,13481,1,0,30,5776,0
017741,071,11,01,57,16851,1,1,48,3249,0
017741,071,11,04,38,18415,1,0,66,1444,0
017742,003,11,02,41,14943,1,1,58,1681,1
017742,048,11,03,42,6276,1,1,10,1764,0
017742,048,11,04,44,6276,1,1,10,1936,1
017742,081,11,01,62,11410,1,1,45,3844,0
017743,013,11,01,41,25161,1,1,83,1681,0
017743,028,11,03,24,16343,1,1,63,576,0
017743,099,11,01,47,15743,1,1,63,2209,0
017743,099,11,06,24,12581,1,1,58,576,0
017744,014,11,02,63,5705,0,0,84,3969,0
017744,025,11,01,40,6456,1,1,84,1600,0
017744,025,11,02,39,11297,1,1,35,1521,1
017744,047,11,03,36,3945,0,0,32,1296,0
017744,059,11,02,21,5260,1,1,84,441,0
017744,070,11,01,44,16856,1,1,68,1936,0
017745,008,11,01,40,16894,1,1,70,1600,0
017745,021,11,04,41,38624,1,1,48,1681,0
017745,021,11,08,32,16894,1,1,48,1024,0
017746,007,11,01,63,13629,1,1,48,3969,0
017746,026,11,02,37,29186,1,1,48,1369,0
017746,056,11,01,66,16954,1,1,30,4356,1
017747,011,11,02,64,6742,1,0,28,4096,0
017747,035,11,01,42,19449,1,1,77,1764,0
017747,059,11,01,34,12098,1,1,40,1156,1
017747,130,11,01,41,13485,1,0,48,1681,0
017748,112,11,03,31,51251,1,1,48,961,0
017749,014,11,01,21,6584,1,1,15,441,1
017749,036,11,01,39,16823,1,1,50,1521,0
017749,100,11,01,53,13712,1,1,48,2809,0
017749,100,11,03,24,16974,1,1,48,576,0
017749,122,11,03,47,10094,1,1,30,2209,0
017750,094,11,01,58,16894,0,0,32,3364,0
017750,114,11,01,53,22352,1,1,66,2809,0
017751,014,11,02,43,10447,1,1,48,1849,1
017751,031,11,01,23,9126,1,1,30,529,0
017751,048,11,01,41,25370,1,1,48,1681,0
017751,065,11,01,56,22264,1,1,48,3136,0
017751,065,11,03,24,14049,1,1,48,576,0
017751,082,11,01,38,11908,1,1,60,1444,1
017751,082,11,02,53,15790,1,1,48,2809,0
017751,082,11,03,22,27959,1,1,48,484,0
017751,115,11,01,40,3842,1,1,73,1600,0
017752,028,11,04,34,23339,1,0,48,1156,0
017752,107,11,03,55,4543,1,0,40,3025,1
017752,128,11,01,48,15560,1,1,58,2304,0
017752,128,11,03,21,10114,1,1,59,441,0
017753,009,11,01,30,12951,1,1,50,900,0
017753,010,11,01,54,24463,1,1,50,2916,0
017753,012,11,01,67,10361,1,0,88,4489,0
017753,079,11,01,58,11739,1,0,60,3364,0
017753,079,11,02,43,10361,1,1,33,1849,1
017753,079,11,03,21,11679,1,1,48,441,1
017754,014,11,01,29,19279,1,1,48,841,0
017754,181,11,01,25,18082,1,1,49,625,0
017754,182,11,01,53,16810,1,1,84,2809,0
017754,182,11,06,30,14429,1,1,48,900,0
017754,183,11,01,29,14130,1,1,55,841,0
017754,183,11,02,21,2845,1,1,15,441,1
017754,184,11,01,29,26644,1,1,60,841,0
017755,042,11,01,50,8394,1,1,44,2500,0
017755,042,11,03,21,6468,1,1,40,441,1
017755,043,11,01,31,8994,1,1,44,961,0
017755,044,11,01,29,13311,1,1,48,841,0
017756,037,11,01,34,17036,1,1,26,1156,0
017756,038,11,01,48,18280,1,0,46,2304,0
017756,040,11,01,54,13629,1,0,49,2916,0
017756,040,11,02,47,17298,1,1,52,2209,1
017756,040,11,04,21,15375,1,1,48,441,0
017756,112,11,01,51,6537,1,0,50,2601,0
017756,112,11,02,49,18085,1,1,59,2401,1
017756,112,11,03,20,19249,1,1,53,400,0
017756,115,11,03,26,18159,1,1,62,676,0
017757,026,11,02,65,8037,1,1,32,4225,0
017757,027,11,03,23,9074,1,1,24,529,0
017757,105,11,01,60,19012,1,1,40,3600,0
017757,105,11,04,34,7772,1,1,45,1156,1
017757,105,11,05,29,16262,1,1,55,841,1
017757,107,11,01,48,15037,1,0,48,2304,0
017757,107,11,03,26,12963,1,1,48,676,0
017757,108,11,01,36,6741,1,1,16,1296,0
017758,117,11,01,33,17659,1,1,48,1089,0
017758,117,11,02,32,17659,1,1,48,1024,1
017758,118,11,01,44,22402,1,1,74,1936,0
017758,118,11,03,21,12725,1,1,72,441,0
017758,119,11,02,26,16620,1,1,60,676,0
017758,120,11,04,21,17140,1,1,36,441,0
017758,266,11,02,67,6752,1,1,27,4489,0
017758,267,11,01,42,17140,1,0,49,1764,0
017758,268,11,01,42,14543,1,1,73,1764,0
017759,058,11,01,57,18047,1,0,56,3249,0
017759,058,11,02,39,13531,1,0,55,1521,1
017759,197,11,02,21,21755,1,1,62,441,0
017759,199,11,01,67,6800,0,0,31,4489,0
017760,014,11,03,60,10925,1,0,49,3600,0
017760,014,11,06,32,10925,1,1,48,1024,0
017760,016,11,01,43,2159,1,0,63,1849,1
017760,114,11,01,51,4798,1,1,50,2601,1
017760,114,11,05,23,15533,1,1,62,529,0
017760,115,11,01,58,13515,1,0,48,3364,0
017760,116,11,01,45,6758,1,0,23,2025,0
017760,116,11,02,41,6477,1,0,47,1681,1
017760,116,11,05,25,6758,1,1,18,625,0
017760,117,11,01,65,4418,1,0,31,4225,1
017760,117,11,06,65,5758,1,1,54,4225,0
017761,002,11,03,26,18117,1,1,48,676,0
017761,142,11,01,36,17859,1,1,54,1296,0
017762,054,11,01,44,8624,1,1,55,1936,0
017762,161,11,01,50,17548,1,1,45,2500,0
017762,162,11,01,30,8624,1,1,57,900,0
017762,164,11,01,63,1917,1,0,38,3969,0
017763,054,11,04,20,4409,1,1,28,400,0
017763,156,11,01,66,16498,1,1,30,4356,0
017764,013,11,02,37,6243,1,1,62,1369,0
017764,014,11,01,57,9099,1,1,57,3249,0
017764,016,11,01,62,960,0,1,31,3844,0
017764,073,11,01,38,2881,1,1,52,1444,0
017764,075,11,01,56,13518,1,1,56,3136,0
017764,075,11,03,25,4419,1,1,22,625,0
017764,075,11,05,48,19388,1,1,48,2304,0
017764,076,11,01,36,13518,0,1,48,1296,0
017765,068,11,01,60,9004,1,0,56,3600,0
017765,068,11,04,26,15547,1,1,60,676,1
017765,203,11,01,59,4802,1,0,45,3481,0
017765,206,12,01,60,7203,1,0,55,3600,0
017765,206,12,02,58,10709,1,0,52,3364,1
017765,206,12,05,28,11525,1,1,45,784,1
017765,206,12,06,34,11525,1,1,45,1156,0
017765,206,22,01,33,27787,1,1,48,1089,0
017765,208,11,03,38,11825,1,1,48,1444,1
017765,208,11,04,36,50120,1,0,44,1296,0
017765,208,11,05,34,16880,1,1,52,1156,0
017765,208,11,06,40,16880,1,0,46,1600,0
017766,013,11,03,55,13518,0,0,48,3025,0
017766,014,11,01,38,19212,1,1,54,1444,0
